step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
82,168018,82,0.12642398000627203,0.0,0.8709677419354839,,,,,
83,170067,83,0.1258155078419304,0.0,0.8840579710144928,,,,,
84,172116,84,0.12720601293797434,0.0,0.8382352941176471,,,,,
85,174165,85,0.14863040076482442,0.0,0.8888888888888888,,,,,
86,176214,86,0.13235339288319414,0.0,0.8714285714285714,,,,,
87,178263,87,0.11875880632037933,0.0,0.84375,,,,,
88,180312,88,0.10637543895321003,0.0,0.8787878787878788,,,,,
89,182361,89,0.11964526484570182,0.0,0.8615384615384616,,,,,
90,184410,90,0.11687458980067247,0.0,0.9117647058823529,,,,,
91,186459,91,0.09896747186579291,0.0,0.9375,,,,,
92,188508,92,0.12460180288137127,0.0,0.8769230769230769,0.15353848049547564,1.0,1.0,,
93,190557,93,0.1237674453496037,0.0,0.8695652173913043,,,,,
94,192606,94,0.10580677550359055,0.0,0.9130434782608695,,,,,
95,194655,95,0.1177361656408351,0.0,0.9076923076923077,,,,,
96,196704,96,0.1155338756650697,0.0,0.8955223880597015,,,,,
97,198753,97,0.10319320821574184,0.0,0.9253731343283582,,,,,
98,200802,98,0.1190878304559084,0.0,0.8666666666666667,,,,,
99,202851,99,0.1121230085458654,0.0,0.8701298701298701,,,,,
100,204900,100,0.10019715891026634,0.0,0.9,,,,,
101,206949,101,0.12690932598565716,0.0,0.953125,,,,,
102,208998,102,0.11520726900225334,0.0,0.8552631578947368,,,,,
103,211047,103,0.13689665776163146,0.0,0.9285714285714286,,,,,
104,213096,104,0.09759135128330848,0.0,0.9154929577464789,,,,,
105,215145,105,0.12711908302497146,0.0,0.8461538461538461,,,,,
106,217194,106,0.10550423017344279,0.0,0.9104477611940298,,,,,
107,219243,107,0.1153617998624775,0.0,0.9117647058823529,,,,,
108,221292,108,0.10442271390581792,0.0,0.9014084507042254,,,,,
109,223341,109,0.08506068624186679,0.0,0.9354838709677419,,,,,
110,225390,110,0.1390584230771697,0.0,0.863013698630137,,,,,
111,227439,111,0.09892204053195788,0.0,0.875,,,,,
112,229488,112,0.13008184004826648,0.0,0.8767123287671232,,,,,
113,231537,113,0.09616542045741154,0.0,0.873015873015873,,,,,
114,233586,114,0.13305834068274883,0.0,0.9027777777777778,,,,,
115,235635,115,0.10234042286566152,0.0,0.8676470588235294,,,,,
116,237684,116,0.09335284755174258,0.0,0.9558823529411765,,,,,
117,239733,117,0.10439023885025595,0.0,0.9117647058823529,,,,,
118,241782,118,0.09842646023093468,0.0,0.9333333333333333,,,,,
119,243831,119,0.1013470362083166,0.0,0.9014084507042254,,,,,
120,245880,120,0.11180844909975124,0.0,0.8611111111111112,,,,,
121,247929,121,0.09730788174087612,0.0,0.890625,,,,,
122,249978,122,0.08566185904207134,0.0,0.9253731343283582,,,,,
123,252027,123,0.09130966446749968,0.0,0.8939393939393939,,,,,
124,254076,124,0.09373758774499488,0.0,0.9436619718309859,,,,,
125,256125,125,0.1345702612999266,0.0,0.8591549295774648,,,,,
126,258174,126,0.10447925140211622,0.0,0.9,,,,,
127,260223,127,0.10528975847364325,0.0,0.9117647058823529,,,,,
128,262272,128,0.09897177553393058,0.0,0.8260869565217391,,,,,
129,264321,129,0.09938823933859847,0.0,0.9538461538461539,,,,,
130,266370,130,0.09964313182882206,0.0,0.8904109589041096,,,,,
131,268419,131,0.0802184528423688,0.0,0.8888888888888888,,,,,
132,270468,132,0.1057229254370567,0.0,0.9130434782608695,,,,,
133,272517,133,0.10572845133664541,0.0,0.8333333333333334,,,,,
134,274566,134,0.10431193464525286,0.0,0.8888888888888888,,,,,
135,276615,135,0.0799435305247159,0.0,0.9583333333333334,,,,,
136,278664,136,0.06889635248521278,0.0,0.9402985074626866,,,,,
137,280713,137,0.12174184138470302,0.0,0.8260869565217391,,,,,
138,282762,138,0.09881651556303206,0.0,0.8676470588235294,,,,,
139,284811,139,0.09039832934660283,0.0,0.855072463768116,,,,,
140,286860,140,0.09618731176908242,0.0,0.9375,,,,,
141,288909,141,0.11428901936218641,0.0,0.9558823529411765,,,,,
142,290958,142,0.096554940908888,0.0,0.927536231884058,,,,,
143,293007,143,0.08333322158421895,0.0,0.9365079365079365,,,,,
144,295056,144,0.0738124544894054,0.0,0.9354838709677419,,,,,
145,297105,145,0.1196610653315654,0.0,0.9393939393939394,,,,,
146,299154,146,0.10545894822916578,0.0,0.9166666666666666,,,,,
147,301203,147,0.09505705171871584,0.0,0.90625,,,,,
148,303252,148,0.0913808917682579,0.0,0.9726027397260274,,,,,
149,305301,149,0.08571996025444785,0.0,0.8571428571428571,,,,,
150,307350,150,0.0913887571541073,0.0,0.9178082191780822,,,,,
151,309399,151,0.0876947848069881,0.0,0.9692307692307692,,,,,
152,311448,152,0.08345440263536937,0.0,0.9032258064516129,,,,,
153,313497,153,0.09499495069436062,0.0,0.881578947368421,,,,,
154,315546,154,0.07986337277049957,0.0,0.9672131147540983,,,,,
155,317595,155,0.09193204046522527,0.0,0.9078947368421053,,,,,
156,319644,156,0.08154460419461483,0.0,0.9142857142857143,,,,,
157,321693,157,0.11154486496127813,0.0,0.9178082191780822,,,,,
158,323742,158,0.0808171001897573,0.0,0.9104477611940298,,,,,
159,325791,159,0.11510935875227984,0.0,0.9295774647887324,,,,,
160,327840,160,0.09137353679264178,0.0,0.9428571428571428,,,,,
161,329889,161,0.06377699162127184,0.0,0.9253731343283582,,,,,
162,331938,162,0.09452430685988022,0.0,0.8873239436619719,,,,,
163,333987,163,0.11246434668937093,0.0,0.8970588235294118,,,,,
164,336036,164,0.11198138914925593,0.0,0.9285714285714286,,,,,
165,338085,165,0.10057715958542408,0.0,0.9078947368421053,,,,,
166,340134,166,0.08610495987431407,0.0,0.9682539682539683,,,,,
167,342183,167,0.07968951014372182,0.0,0.9166666666666666,,,,,
168,344232,168,0.10416661482830294,0.0,0.9428571428571428,,,,,
169,346281,169,0.08599394278705966,0.0,0.927536231884058,,,,,
170,348330,170,0.10131589916689127,0.0,0.8507462686567164,,,,,
171,350379,171,0.08204888397785665,0.0,0.9701492537313433,,,,,
172,352428,172,0.08269466112467996,0.0,0.9420289855072463,,,,,
173,354477,173,0.07734908935014144,0.0,0.8985507246376812,,,,,
174,356526,174,0.07395793142308196,0.0,0.922077922077922,,,,,
175,358575,175,0.08578930575194382,0.0,0.9104477611940298,,,,,
176,360624,176,0.07242455041090523,0.0,0.9130434782608695,,,,,
177,362673,177,0.09932679464408672,0.0,0.8461538461538461,,,,,
178,364722,178,0.09922527080453408,0.0,0.8405797101449275,,,,,
179,366771,179,0.09448436586146192,0.0,0.9384615384615385,,,,,
180,368820,180,0.08919286213623359,0.0,0.8769230769230769,,,,,
181,370869,181,0.09180639636587043,0.0,0.84375,,,,,
182,372918,182,0.0637791046165081,0.0,0.9295774647887324,,,,,
183,374967,183,0.07302728213976617,0.0,0.890625,0.18178513026523171,0.0,0.75,,
184,377016,184,0.08029928425269438,0.0,0.9420289855072463,,,,,
185,379065,185,0.07971497489544932,0.0,0.9,,,,,
186,381114,186,0.08352901947809173,0.0,0.8615384615384616,,,,,
187,383163,187,0.08568895691213832,0.0,0.855072463768116,,,,,
188,385212,188,0.07762616668373014,0.0,0.9142857142857143,,,,,
189,387261,189,0.09112334457041898,0.0,0.8656716417910447,,,,,
190,389310,190,0.07623232985834578,0.0,0.8823529411764706,,,,,
191,391359,191,0.0903503124711435,0.0,0.9,,,,,
192,393408,192,0.08005371627441807,0.0,0.8904109589041096,,,,,
193,395457,193,0.11153396077667405,0.0,0.9242424242424242,,,,,
194,397506,194,0.08269894665205274,0.0,0.8918918918918919,,,,,
195,399555,195,0.08317427046415263,0.0,0.9672131147540983,,,,,
196,401604,196,0.08972122433217036,0.0,0.8823529411764706,,,,,
197,403653,197,0.0611954964916284,0.0,0.8769230769230769,,,,,
198,405702,198,0.08642353094922758,0.0,0.8571428571428571,,,,,
199,407751,199,0.08040665427273556,0.0,0.9444444444444444,,,,,
200,409800,200,0.07105693710595842,0.0,0.9047619047619048,,,,,
201,411849,201,0.1084596288393618,0.0,0.8615384615384616,,,,,
202,413898,202,0.08706353742343395,0.0,0.9571428571428572,,,,,
203,415947,203,0.10280563253064673,0.0,0.9041095890410958,,,,,
204,417996,204,0.08064461314753334,0.0,0.9,,,,,
205,420045,205,0.07012618232787185,0.0,0.9076923076923077,,,,,
206,422094,206,0.09546258830349155,0.0,0.92,,,,,
207,424143,207,0.1209038070807634,0.0,0.8507462686567164,,,,,
208,426192,208,0.09068224386920337,0.0,0.9411764705882353,,,,,
209,428241,209,0.07740235461421562,0.0,0.9253731343283582,,,,,
210,430290,210,0.0819165889254869,0.0,0.9285714285714286,,,,,
211,432339,211,0.07285276319512173,0.0,0.9508196721311475,,,,,
212,434388,212,0.06465789071697667,0.0,0.9054054054054054,,,,,
213,436437,213,0.08875880652522034,0.0,0.9066666666666666,,,,,
214,438486,214,0.05719581500816104,0.0,0.9230769230769231,,,,,
215,440535,215,0.06372312036674406,0.0,0.9014084507042254,,,,,
216,442584,216,0.07855414857155879,0.0,0.9142857142857143,,,,,
217,444633,217,0.06589347724427161,0.0,0.9733333333333334,,,,,
218,446682,218,0.07436553781713856,0.0,0.9852941176470589,,,,,
219,448731,219,0.06725906020951089,0.0,0.9,,,,,
220,450780,220,0.07793438679088316,0.0,0.9552238805970149,,,,,
221,452829,221,0.08808272737130422,0.0,0.9,,,,,
222,454878,222,0.07289041453336251,0.0,0.9264705882352942,,,,,
223,456927,223,0.07313099792598113,0.0,0.9295774647887324,,,,,
224,458976,224,0.10876026407632734,0.0,0.855072463768116,,,,,
225,461025,225,0.06478293880333383,0.0,0.9482758620689655,,,,,
226,463074,226,0.08149352808874147,0.0,0.8873239436619719,,,,,
227,465123,227,0.06299546479453431,0.0,0.9076923076923077,,,,,
228,467172,228,0.060826869723382124,0.0,0.9253731343283582,,,,,
229,469221,229,0.1052364420922089,0.0,0.8823529411764706,,,,,
230,471270,230,0.09496208307828086,0.0,0.9130434782608695,,,,,
231,473319,231,0.07116263468851582,0.0,0.9142857142857143,,,,,
232,475368,232,0.09198353688200488,0.0,0.873015873015873,,,,,
233,477417,233,0.10156982860926589,0.0,0.90625,,,,,
234,479466,234,0.06421426464755325,0.0,0.9354838709677419,,,,,
235,481515,235,0.08993922788655158,0.0,0.8985507246376812,,,,,
236,483564,236,0.08057375050513534,1.0,1.0,,,,,
237,485613,237,0.06300126806276649,0.0,0.9285714285714286,,,,,
238,487662,238,0.09549825211305674,0.0,0.927536231884058,,,,,
239,489711,239,0.07188289416733334,0.0,0.9420289855072463,,,,,
240,491760,240,0.05553036266120037,0.0,0.9701492537313433,,,,,
241,493809,241,0.07158821348197159,0.0,0.9545454545454546,,,,,
242,495858,242,0.06664091411076253,0.0,0.8823529411764706,,,,,
243,497907,243,0.06836888139052252,0.0,0.8360655737704918,,,,,
244,499956,244,0.07663431026503975,0.0,0.8939393939393939,,,,,
245,502005,245,0.08868931501324837,0.0,0.9090909090909091,,,,,
246,504054,246,0.07076679855429396,0.0,0.9090909090909091,,,,,
247,506103,247,0.0649624954420577,0.0,0.8591549295774648,,,,,
248,508152,248,0.06734695524459233,0.0,0.8873239436619719,,,,,
249,510201,249,0.08468181989144305,0.0,0.8857142857142857,,,,,
250,512250,250,0.08602006282356023,0.0,0.8805970149253731,,,,,
251,514299,251,0.06731032878695634,0.0,0.9104477611940298,,,,,
252,516348,252,0.08684621003427065,0.0,0.9230769230769231,,,,,
253,518397,253,0.07355566576938632,0.0,0.9295774647887324,,,,,
254,520446,254,0.0777678819759769,0.0,0.9,,,,,
255,522495,255,0.06936385516834863,0.0,0.9393939393939394,,,,,
256,524544,256,0.05625866662962292,0.0,0.9,,,,,
257,526593,257,0.08001280443915895,0.0,0.890625,,,,,
258,528642,258,0.0512539967328047,0.0,0.9285714285714286,,,,,
259,530691,259,0.06746927086848147,0.0,0.9516129032258065,,,,,
260,532740,260,0.06229890805222714,0.0,0.9242424242424242,,,,,
261,534789,261,0.061242972472274435,0.0,0.8888888888888888,,,,,
262,536838,262,0.07617035135033164,0.0,0.9178082191780822,,,,,
263,538887,263,0.05836437347996984,0.0,0.9571428571428572,,,,,
264,540936,264,0.04330041953153087,0.0,0.967741935483871,,,,,
265,542985,265,0.07358961957958596,0.0,0.9014084507042254,,,,,
266,545034,266,0.05149208125968867,0.0,0.8955223880597015,,,,,
267,547083,267,0.06441036922039031,0.0,0.9402985074626866,,,,,
268,549132,268,0.08202730239211665,0.0,0.9193548387096774,,,,,
269,551181,269,0.0597557180567454,0.0,0.9142857142857143,,,,,
270,553230,270,0.09541759304069532,0.0,0.890625,,,,,
271,555279,271,0.08349379259158352,0.0,0.953125,,,,,
272,557328,272,0.08132446006699909,0.0,0.9393939393939394,,,,,
273,559377,273,0.07814767355289853,0.0,0.9558823529411765,,,,,
274,561426,274,0.07978150773831463,0.0,0.8823529411764706,0.26002680441187065,0.0,0.75,,
275,563475,275,0.057665051258009005,0.0,0.9264705882352942,,,,,
276,565524,276,0.059615084189445264,0.0,0.8571428571428571,,,,,
277,567573,277,0.053989687300998845,0.0,0.9411764705882353,,,,,
278,569622,278,0.06240271580619165,0.0,0.967741935483871,,,,,
279,571671,279,0.07874979576700591,0.0,0.8840579710144928,,,,,
280,573720,280,0.06431969315678757,0.0,0.9264705882352942,,,,,
281,575769,281,0.06510640387845681,0.0,0.8615384615384616,,,,,
282,577818,282,0.05365168522407996,0.0,0.9117647058823529,,,,,
283,579867,283,0.07263020349499683,0.0,0.9264705882352942,,,,,
284,581916,284,0.06664586613113652,0.0,0.9130434782608695,,,,,
285,583965,285,0.07018017388878292,0.0,0.9552238805970149,,,,,
286,586014,286,0.07659174925934277,0.0,0.8985507246376812,,,,,
287,588063,287,0.06196743199044334,0.0,0.9545454545454546,,,,,
288,590112,288,0.05504298130360309,0.0,0.8823529411764706,,,,,
289,592161,289,0.06311877577239726,0.0,0.9076923076923077,,,,,
290,594210,290,0.05876052969756141,0.0,0.9178082191780822,,,,,
291,596259,291,0.05130945704014118,0.0,0.8787878787878788,,,,,
292,598308,292,0.06377208577979906,0.0,0.8970588235294118,,,,,
293,600357,293,0.05972505640901353,0.0,0.9285714285714286,,,,,
294,602406,294,0.04445171587908445,0.0,0.9402985074626866,,,,,
295,604455,295,0.05499428687869142,0.0,0.9710144927536232,,,,,
296,606504,296,0.07303116375041092,0.0,0.8873239436619719,,,,,
297,608553,297,0.056184316993551586,0.0,0.9014084507042254,,,,,
298,610602,298,0.06866597686726732,0.0,0.9142857142857143,,,,,
299,612651,299,0.05677748732185911,0.0,0.9047619047619048,,,,,
300,614700,300,0.07502716327508778,0.0,0.9393939393939394,,,,,
301,616749,301,0.058277640113995735,0.0,0.8939393939393939,,,,,
302,618798,302,0.07657409023533135,0.0,0.8767123287671232,,,,,
303,620847,303,0.06307020615607536,0.0,0.9090909090909091,,,,,
304,622896,304,0.05477910639871323,0.0,0.9041095890410958,,,,,
305,624945,305,0.05330116080013002,0.0,0.9264705882352942,,,,,
306,626994,306,0.06472883202532415,0.0,0.9142857142857143,,,,,
307,629043,307,0.07734872263616079,0.0,0.9130434782608695,,,,,
308,631092,308,0.08297214221221003,0.0,0.9452054794520548,,,,,
309,633141,309,0.06459531015677819,0.0,0.9032258064516129,,,,,
310,635190,310,0.056676323420429935,0.0,0.9104477611940298,,,,,
311,637239,311,0.05750376615460713,0.0,0.9545454545454546,,,,,
312,639288,312,0.05971943546125657,0.0,0.8939393939393939,,,,,
313,641337,313,0.05974658355947721,0.0,0.9285714285714286,,,,,
314,643386,314,0.06834938792335393,0.0,0.8676470588235294,,,,,
315,645435,315,0.057076160489779065,0.0,0.9166666666666666,,,,,
316,647484,316,0.04502855651771362,0.0,0.9384615384615385,,,,,
317,649533,317,0.058134258521903785,0.0,0.9365079365079365,,,,,
318,651582,318,0.068420194354284,0.0,0.9242424242424242,,,,,
319,653631,319,0.06636071154540543,0.0,0.9538461538461539,,,,,
320,655680,320,0.07165335330134508,0.0,0.9436619718309859,,,,,
321,657729,321,0.05708871906246599,0.0,0.9375,,,,,
322,659778,322,0.07442997625029543,0.0,0.9104477611940298,,,,,
323,661827,323,0.0584177748623707,0.0,0.9027777777777778,,,,,
324,663876,324,0.05750982896646672,0.0,0.9242424242424242,,,,,
325,665925,325,0.047082959800501034,0.0,0.9846153846153847,,,,,
326,667974,326,0.06625144571050015,0.0,0.9558823529411765,,,,,
327,670023,327,0.0644313342981038,0.0,0.9117647058823529,,,,,
328,672072,328,0.04392155688976147,0.0,0.9130434782608695,,,,,
329,674121,329,0.07910332568132389,0.0,0.8548387096774194,,,,,
330,676170,330,0.08288610516015836,0.0,0.8769230769230769,,,,,
331,678219,331,0.056065457631171906,0.0,0.9047619047619048,,,,,
332,680268,332,0.0660775879104742,0.0,0.9264705882352942,,,,,
333,682317,333,0.06705617804804051,0.0,0.9242424242424242,,,,,
334,684366,334,0.08171915837722862,0.0,0.8615384615384616,,,,,
335,686415,335,0.045992126091851646,0.0,0.9193548387096774,,,,,
336,688464,336,0.0602268594775909,0.0,0.9583333333333334,,,,,
337,690513,337,0.04607040686387837,0.0,0.9324324324324325,,,,,
338,692562,338,0.05257246901556392,0.0,0.9117647058823529,,,,,
339,694611,339,0.05414932427824652,0.0,0.8970588235294118,,,,,
340,696660,340,0.045376200714130496,0.0,0.9701492537313433,,,,,
341,698709,341,0.06612779849002728,0.0,0.8823529411764706,,,,,
342,700758,342,0.04580363069312134,0.0,0.96875,,,,,
343,702807,343,0.05564023404997729,0.0,0.9558823529411765,,,,,
344,704856,344,0.04985732049110182,0.0,0.9605263157894737,,,,,
345,706905,345,0.060822017762409746,0.0,0.9583333333333334,,,,,
346,708954,346,0.05677663653162442,0.0,0.9047619047619048,,,,,
347,711003,347,0.046077933345010855,0.0,0.9696969696969697,,,,,
348,713052,348,0.07507681144635303,0.0,0.9420289855072463,,,,,
349,715101,349,0.05752494480801046,0.0,0.9285714285714286,,,,,
350,717150,350,0.05741209287898373,0.0,0.8904109589041096,,,,,
351,719199,351,0.061446149481695495,0.0,0.9855072463768116,,,,,
352,721248,352,0.056455550561839006,0.0,0.9420289855072463,,,,,
353,723297,353,0.0669296864753704,0.0,0.9130434782608695,,,,,
354,725346,354,0.05373805725435213,0.0,0.8709677419354839,,,,,
355,727395,355,0.048780832530845905,0.0,0.9305555555555556,,,,,
356,729444,356,0.044143848872189,0.0,0.9285714285714286,,,,,
357,731493,357,0.048468552986490374,0.0,0.9420289855072463,,,,,
358,733542,358,0.0564007432756662,0.0,0.9436619718309859,,,,,
359,735591,359,0.04396005727792503,0.0,0.9393939393939394,,,,,
360,737640,360,0.0769473217477499,0.0,0.9701492537313433,,,,,
361,739689,361,0.0453626486365138,0.0,0.9452054794520548,,,,,
362,741738,362,0.08311833073988331,0.0,0.9047619047619048,,,,,
363,743787,363,0.06279553472351748,0.0,0.8923076923076924,,,,,
364,745836,364,0.04940644998206167,0.0,0.9420289855072463,,,,,
365,747885,365,0.04758302653262535,0.0,0.9090909090909091,0.042157012380418385,1.0,1.0,,
366,749934,366,0.07110706870984917,0.0,0.8888888888888888,,,,,
367,751983,367,0.1084154737899739,0.0,0.8970588235294118,,,,,
368,754032,368,0.050193967660661226,0.0,0.9701492537313433,,,,,
369,756081,369,0.05037986392358067,0.0,0.8923076923076924,,,,,
370,758130,370,0.05195431090529444,0.0,0.90625,,,,,
371,760179,371,0.06462002951460015,0.0,0.8840579710144928,,,,,
372,762228,372,0.048774351287097756,0.0,0.9571428571428572,,,,,
373,764277,373,0.04394864515353805,0.0,0.9253731343283582,,,,,
374,766326,374,0.05921400028490398,0.0,0.9253731343283582,,,,,
375,768375,375,0.06895311453386549,0.0,0.9178082191780822,,,,,
376,770424,376,0.058288309860392566,0.0,0.9285714285714286,,,,,
377,772473,377,0.043154830679963535,0.0,0.8923076923076924,,,,,
378,774522,378,0.05124822039748155,0.0,0.8656716417910447,,,,,
379,776571,379,0.039863282616165965,0.0,0.9714285714285714,,,,,
380,778620,380,0.04834913420663852,0.0,0.9411764705882353,,,,,
381,780669,381,0.05369597451141055,0.0,0.9552238805970149,,,,,
382,782718,382,0.0682488931766858,0.0,0.921875,,,,,
383,784767,383,0.05815113329223327,0.0,0.8714285714285714,,,,,
384,786816,384,0.04552759844895043,0.0,0.8676470588235294,,,,,
385,788865,385,0.07092888155718556,0.0,0.9076923076923077,,,,,
386,790914,386,0.05922792618681188,0.0,0.96875,,,,,
387,792963,387,0.06606273857098863,0.0,0.9130434782608695,,,,,
388,795012,388,0.06015309900195007,0.0,0.8840579710144928,,,,,
389,797061,389,0.04943946293029538,0.0,0.9104477611940298,,,,,
390,799110,390,0.04738060279853172,0.0,0.9571428571428572,,,,,
391,801159,391,0.04274248952506165,0.0,0.9545454545454546,,,,,
392,803208,392,0.048247815646652335,0.0,0.9420289855072463,,,,,
393,805257,393,0.04272653254768153,0.0,0.953125,,,,,
394,807306,394,0.05720047041530189,0.0,0.9545454545454546,,,,,
395,809355,395,0.0469415663905256,0.0,0.9508196721311475,,,,,
396,811404,396,0.0527025549441169,0.0,0.9420289855072463,,,,,
397,813453,397,0.06017694068645141,0.0,0.8939393939393939,,,,,
398,815502,398,0.045794903231551595,0.0,0.9,,,,,
399,817551,399,0.059332613661056965,0.0,0.9552238805970149,,,,,
400,819600,400,0.05766736093899847,0.0,0.9402985074626866,,,,,
401,821649,401,0.05299809738407184,0.0,0.8873239436619719,,,,,
402,823698,402,0.061222716839441346,0.0,0.8970588235294118,,,,,
403,825747,403,0.051262344705373386,0.0,0.9180327868852459,,,,,
404,827796,404,0.06901107907355482,0.0,0.8985507246376812,,,,,
405,829845,405,0.04809782027515401,0.0,0.9242424242424242,,,,,
406,831894,406,0.06029035163404216,0.0,0.953125,,,,,
407,833943,407,0.06123529508148498,0.0,0.9090909090909091,,,,,
408,835992,408,0.04968802501979385,0.0,0.9411764705882353,,,,,
409,838041,409,0.049891243866185056,0.0,0.9242424242424242,,,,,
