step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
51,208998,102,0.15986616631566014,0.0,0.9261992619926199,,,,,
52,213096,104,0.16575727174949909,0.0,0.9401408450704225,,,,,
53,217194,106,0.18270432522587343,0.0,0.8664383561643836,0.13396849739954628,0.0,0.6,,
54,221292,108,0.1732496509780663,0.0,0.9333333333333333,,,,,
55,225390,110,0.1751017172867039,0.0,0.9135338345864662,,,,,
56,229488,112,0.17382020767758577,0.0,0.927007299270073,,,,,
57,233586,114,0.16811332664287787,0.0,0.9304029304029304,,,,,
58,237684,116,0.16257034148140684,0.0,0.9551724137931035,,,,,
59,241782,118,0.1643500692787411,0.0,0.9464285714285714,,,,,
60,245880,120,0.1707573990499836,0.0,0.9216417910447762,,,,,
61,249978,122,0.1670738862446277,0.0,0.9064748201438849,,,,,
62,254076,124,0.17260516446690066,0.0,0.8943661971830986,,,,,
63,258174,126,0.1608007111672981,0.0,0.9363957597173145,,,,,
64,262272,128,0.1690640748929695,0.0,0.9323843416370107,,,,,
65,266370,130,0.16668130395287772,0.0,0.9090909090909091,,,,,
66,270468,132,0.16435984199170084,0.0,0.9436619718309859,,,,,
67,274566,134,0.16657286178930114,0.0,0.9323843416370107,,,,,
68,278664,136,0.1720401159305422,0.0,0.9363295880149812,,,,,
69,282762,138,0.15950891129073747,0.0,0.9124087591240876,,,,,
70,286860,140,0.1725997426614591,0.0,0.9230769230769231,,,,,
71,290958,142,0.15930615693798314,0.0,0.9415807560137457,,,,,
72,295056,144,0.1648331051377398,0.0,0.916955017301038,,,,,
73,299154,146,0.16727727443287507,0.0,0.9337979094076655,,,,,
74,303252,148,0.16759534033503967,0.0,0.9103448275862069,,,,,
75,307350,150,0.16687010272960714,0.0,0.9214285714285714,,,,,
76,311448,152,0.1673569716555729,0.0,0.9285714285714286,,,,,
77,315546,154,0.17262331545547444,0.0,0.9122807017543859,,,,,
78,319644,156,0.16073774973708416,0.0,0.951048951048951,,,,,
79,323742,158,0.15682165463856038,0.0,0.9178571428571428,,,,,
80,327840,160,0.16910482716192832,0.0,0.9415807560137457,,,,,
81,331938,162,0.16885311732455835,0.0,0.9,,,,,
82,336036,164,0.15772108374743343,0.0,0.9550173010380623,,,,,
83,340134,166,0.1514859929062484,0.0,0.9608540925266904,,,,,
84,344232,168,0.16419554217316507,0.0,0.9044368600682594,,,,,
85,348330,170,0.16941968983747682,0.0,0.9145907473309609,,,,,
86,352428,172,0.17146724818389394,0.0,0.9049295774647887,,,,,
87,356526,174,0.1662377818911422,0.0,0.939622641509434,,,,,
88,360624,176,0.16851592850363967,0.0,0.9135338345864662,,,,,
89,364722,178,0.16632875556394014,0.0,0.9320754716981132,,,,,
90,368820,180,0.16297561438652364,0.0,0.9424460431654677,,,,,
91,372918,182,0.17043856158331833,0.0,0.9247311827956989,,,,,
92,377016,184,0.15525254239196074,0.0,0.9611307420494699,,,,,
93,381114,186,0.1642535790139225,0.0,0.9344827586206896,,,,,
94,385212,188,0.16900870260395942,0.0,0.9236111111111112,,,,,
95,389310,190,0.15885798670412257,0.0,0.9468085106382979,,,,,
96,393408,192,0.155758531982491,0.0,0.9625850340136054,,,,,
97,397506,194,0.1627414736616826,0.0,0.9314079422382672,,,,,
98,401604,196,0.16288979406268717,0.0,0.9288135593220339,,,,,
99,405702,198,0.16015924991058386,0.0,0.921146953405018,,,,,
100,409800,200,0.15756517905355127,0.0,0.9419795221843004,,,,,
101,413898,202,0.1687860366314415,0.0,0.9148936170212766,,,,,
102,417996,204,0.16525789090736057,0.0,0.9498207885304659,,,,,
103,422094,206,0.16237660633690582,0.0,0.9180887372013652,,,,,
104,426192,208,0.15985509919420934,0.0,0.9539007092198581,,,,,
105,430290,210,0.16873695605004357,0.0,0.9333333333333333,0.1518858836639994,0.5,0.8,,
106,434388,212,0.16157834298908624,0.0,0.9307958477508651,,,,,
107,438486,214,0.15787421908721383,0.0,0.9425675675675675,,,,,
108,442584,216,0.16035269018668322,0.0,0.9407665505226481,,,,,
109,446682,218,0.15644419531833753,0.0,0.9480968858131488,,,,,
110,450780,220,0.16002812757717338,0.0,0.9490909090909091,,,,,
111,454878,222,0.16208777212525158,0.0,0.9100346020761245,,,,,
112,458976,224,0.16460440832916287,0.0,0.9169675090252708,,,,,
113,463074,226,0.16664176683460516,0.0,0.9323843416370107,,,,,
114,467172,228,0.16320233524145963,0.0,0.9312977099236641,,,,,
115,471270,230,0.16088043305987787,0.0,0.950354609929078,,,,,
116,475368,232,0.1627951795959106,0.0,0.9280575539568345,,,,,
117,479466,234,0.15457845273049828,0.0,0.9727891156462585,,,,,
118,483564,236,0.1633226690769585,0.0,0.940959409594096,,,,,
119,487662,238,0.15840658786560186,0.0,0.9420289855072463,,,,,
120,491760,240,0.17001950289313025,0.0,0.9413919413919414,,,,,
121,495858,242,0.16830689329133786,0.0,0.9485294117647058,,,,,
122,499956,244,0.16560002420627673,0.0,0.9333333333333333,,,,,
123,504054,246,0.1665287081840407,0.0,0.929368029739777,,,,,
124,508152,248,0.16874037810688314,0.0,0.9385665529010239,,,,,
125,512250,250,0.16368078941713346,0.0,0.9381818181818182,,,,,
126,516348,252,0.16135851419031993,0.0,0.928082191780822,,,,,
127,520446,254,0.1655523115692616,0.0,0.9181494661921709,,,,,
128,524544,256,0.16151911237469796,0.0,0.9303135888501742,,,,,
129,528642,258,0.16274369451722365,0.0,0.9333333333333333,,,,,
130,532740,260,0.16663940961544874,0.0,0.9050847457627119,,,,,
131,536838,262,0.16272199352402095,0.0,0.9330985915492958,,,,,
132,540936,264,0.16975956716139212,0.0,0.9035714285714286,,,,,
133,545034,266,0.15944533400814948,0.0,0.9246575342465754,,,,,
134,549132,268,0.16004627400914445,0.0,0.9055944055944056,,,,,
135,553230,270,0.16525572259360832,0.0,0.9216417910447762,,,,,
136,557328,272,0.15880180005776884,0.0,0.9430604982206405,,,,,
137,561426,274,0.16677655564105115,0.0,0.9192982456140351,,,,,
138,565524,276,0.1597280083913487,0.0,0.9479166666666666,,,,,
139,569622,278,0.16312431907699737,0.0,0.9560439560439561,,,,,
140,573720,280,0.1720016618838238,0.0,0.9527272727272728,,,,,
141,577818,282,0.15808764010125878,0.0,0.896797153024911,,,,,
142,581916,284,0.16313366667957305,0.0,0.9379562043795621,,,,,
143,586014,286,0.16044117836328475,0.0,0.9343065693430657,,,,,
144,590112,288,0.15421296105861326,0.0,0.9696969696969697,,,,,
145,594210,290,0.16171740916716276,0.0,0.9316546762589928,,,,,
146,598308,292,0.16423106624266443,0.0,0.9340277777777778,,,,,
147,602406,294,0.1616384435122506,0.0,0.9507042253521126,,,,,
148,606504,296,0.16429650042298077,0.0,0.9257950530035336,,,,,
149,610602,298,0.1625527383236936,0.0,0.8937728937728938,,,,,
150,614700,300,0.16172953378803456,0.0,0.9424460431654677,,,,,
151,618798,302,0.1571125784787891,0.0,0.954225352112676,,,,,
152,622896,304,0.15839217076743423,0.0,0.9471830985915493,,,,,
153,626994,306,0.1663384327163679,0.0,0.92578125,,,,,
154,631092,308,0.15842005773318807,0.0,0.9618055555555556,,,,,
155,635190,310,0.16395814874724252,0.0,0.9142857142857143,,,,,
156,639288,312,0.15852303009716057,0.0,0.942652329749104,,,,,
157,643386,314,0.15958016215152632,0.0,0.9452554744525548,0.14911537745912826,1.0,1.0,,
158,647484,316,0.16012438167276966,0.0,0.9490909090909091,,,,,
159,651582,318,0.1646512359712164,0.0,0.9428571428571428,,,,,
160,655680,320,0.16021604017431604,0.0,0.9300699300699301,,,,,
161,659778,322,0.15816987987021167,0.0,0.9416058394160584,,,,,
162,663876,324,0.1616297755104681,0.0,0.9186440677966101,,,,,
163,667974,326,0.1577538496254668,0.0,0.9417808219178082,,,,,
164,672072,328,0.16496210411559462,0.0,0.9340659340659341,,,,,
165,676170,330,0.15648176407153902,0.0,0.9633699633699634,,,,,
166,680268,332,0.16189501734532874,0.0,0.9238754325259516,,,,,
167,684366,334,0.16859730408747797,0.0,0.9078014184397163,,,,,
168,688464,336,0.1687412048782423,0.0,0.933579335793358,,,,,
169,692562,338,0.16779837591823554,0.0,0.927007299270073,,,,,
170,696660,340,0.16763773728324294,0.0,0.9357142857142857,,,,,
171,700758,342,0.15555579532658334,0.0,0.902027027027027,,,,,
172,704856,344,0.15519915241927373,0.0,0.9616724738675958,,,,,
173,708954,346,0.1613528068660075,0.0,0.9288135593220339,,,,,
174,713052,348,0.15251484368095622,0.0,0.9748201438848921,,,,,
175,717150,350,0.1618326974960297,0.0,0.9323308270676691,,,,,
176,721248,352,0.1653947000976263,0.0,0.9460431654676259,,,,,
177,725346,354,0.15795746191011312,0.0,0.9385665529010239,,,,,
178,729444,356,0.16698979498185026,0.0,0.9059233449477352,,,,,
179,733542,358,0.16403953146288408,0.0,0.9188191881918819,,,,,
180,737640,360,0.14889715464946113,0.0,0.9551724137931035,,,,,
181,741738,362,0.15233488753899305,0.0,0.9355932203389831,,,,,
182,745836,364,0.16512763127380298,0.0,0.959409594095941,,,,,
183,749934,366,0.16353481749047794,0.0,0.9288135593220339,,,,,
184,754032,368,0.15332029807232614,0.0,0.9547038327526133,,,,,
185,758130,370,0.15843804475394163,0.0,0.9575971731448764,,,,,
186,762228,372,0.16529385655388634,0.0,0.931899641577061,,,,,
187,766326,374,0.16532262327201738,0.0,0.9306569343065694,,,,,
188,770424,376,0.1635251734554424,0.0,0.9538461538461539,,,,,
189,774522,378,0.16234422257732758,0.0,0.9283154121863799,,,,,
190,778620,380,0.16271365304907992,0.0,0.9300699300699301,,,,,
191,782718,382,0.15895987573541553,0.0,0.9357142857142857,,,,,
192,786816,384,0.15892095502987574,0.0,0.9469964664310954,,,,,
193,790914,386,0.1631763655141717,0.0,0.9528985507246377,,,,,
194,795012,388,0.1688526611401286,0.0,0.9257950530035336,,,,,
195,799110,390,0.16822641447610942,0.0,0.9316546762589928,,,,,
196,803208,392,0.16553552230593907,0.0,0.9148936170212766,,,,,
197,807306,394,0.15742353112107932,0.0,0.9280575539568345,,,,,
198,811404,396,0.16401642345515716,0.0,0.925531914893617,,,,,
199,815502,398,0.16295157847195735,0.0,0.9409722222222222,,,,,
200,819600,400,0.1574082045186499,0.0,0.9479166666666666,,,,,
201,823698,402,0.16476705703681216,0.0,0.948339483394834,,,,,
202,827796,404,0.16244835613795577,0.0,0.9283154121863799,,,,,
203,831894,406,0.17125991712161973,0.0,0.9136690647482014,,,,,
204,835992,408,0.16103908790499144,0.0,0.9261992619926199,,,,,
205,840090,410,0.1621510023795074,0.0,0.9298245614035088,,,,,
206,844188,412,0.15605930007298743,0.0,0.9507042253521126,,,,,
207,848286,414,0.16216866551266634,0.0,0.9477351916376306,,,,,
208,852384,416,0.16221387705805393,0.0,0.9071428571428571,,,,,
209,856482,418,0.16222171324989776,0.0,0.9607142857142857,0.15687673137043712,1.0,1.0,,
210,860580,420,0.15743397039094614,0.0,0.946236559139785,,,,,
211,864678,422,0.1581223836815177,0.0,0.9535714285714286,,,,,
212,868776,424,0.15844436917545998,0.0,0.9222614840989399,,,,,
213,872874,426,0.16630251339012786,0.0,0.9448275862068966,,,,,
214,876972,428,0.16028181470872524,0.0,0.9236363636363636,,,,,
215,881070,430,0.15465485625462108,0.0,0.9448275862068966,,,,,
216,885168,432,0.15774202253291403,0.0,0.933579335793358,,,,,
217,889266,434,0.15474620119273916,0.0,0.9508771929824561,,,,,
218,893364,436,0.16459627420850856,0.0,0.9288256227758007,,,,,
219,897462,438,0.1667083244118921,0.0,0.9247311827956989,,,,,
220,901560,440,0.1541712118456468,0.0,0.954225352112676,,,,,
221,905658,442,0.1645989187409558,0.0,0.9201388888888888,,,,,
222,909756,444,0.16178140994558232,0.0,0.940959409594096,,,,,
223,913854,446,0.17089253113097624,0.0,0.9219330855018587,,,,,
224,917952,448,0.16279306428358759,0.0,0.9397163120567376,,,,,
225,922050,450,0.16067645624910523,0.0,0.9375,,,,,
226,926148,452,0.15663520888780358,0.0,0.9424460431654677,,,,,
227,930246,454,0.1641182559421538,0.0,0.9192982456140351,,,,,
228,934344,456,0.16512881197093326,0.0,0.9468085106382979,,,,,
229,938442,458,0.15912516856175246,0.0,0.9314079422382672,,,,,
230,942540,460,0.16159561651991874,0.0,0.9285714285714286,,,,,
231,946638,462,0.16562074204053073,0.0,0.9389830508474576,,,,,
232,950736,464,0.157313107916274,0.0,0.9738805970149254,,,,,
233,954834,466,0.16591794806560048,0.0,0.9280575539568345,,,,,
234,958932,468,0.1600513275278122,0.0,0.9195804195804196,,,,,
235,963030,470,0.16018977168084164,0.0,0.9446366782006921,,,,,
236,967128,472,0.1577211392765191,0.0,0.9554794520547946,,,,,
237,971226,474,0.16768625472703746,0.0,0.9454545454545454,,,,,
238,975324,476,0.15304372630006,0.0,0.9559322033898305,,,,,
239,979422,478,0.15908012101880298,0.0,0.9468085106382979,,,,,
240,983520,480,0.16587092460166822,0.0,0.9422382671480144,,,,,
241,987618,482,0.15948118506568718,0.0,0.9345454545454546,,,,,
242,991716,484,0.16051403201838244,0.0,0.9283154121863799,,,,,
243,995814,486,0.15460141595953347,0.0,0.9438596491228071,,,,,
244,999912,488,0.16112159647037688,0.0,0.9285714285714286,,,,,
245,1004010,490,0.1627250405117044,0.0,0.9257950530035336,,,,,
246,1008108,492,0.16302263686273755,0.0,0.9377289377289377,,,,,
247,1012206,494,0.15931041019935424,0.0,0.9616724738675958,,,,,
248,1016304,496,0.1570045616870076,0.0,0.9675090252707581,,,,,
249,1020402,498,0.15399740209415752,0.0,0.9653979238754326,,,,,
250,1024500,500,0.16695419760255886,0.0,0.9306569343065694,,,,,
251,1028598,502,0.15677781986197653,0.0,0.9337979094076655,,,,,
252,1032696,504,0.15526571704645245,0.0,0.9540636042402827,,,,,
253,1036794,506,0.16046021655711853,0.0,0.9321428571428572,,,,,
254,1040892,508,0.1663927924783645,0.0,0.9485294117647058,,,,,
255,1044990,510,0.15770332866942313,0.0,0.9712230215827338,,,,,
256,1049088,512,0.1620221187376228,0.0,0.9368421052631579,,,,,
257,1053186,514,0.15154029177844064,0.0,0.9468085106382979,,,,,
258,1057284,516,0.15377936571277073,0.0,0.9581881533101045,,,,,
259,1061382,518,0.15468667425607088,0.0,0.9419795221843004,,,,,
260,1065480,520,0.15430926793260016,0.0,0.9480968858131488,,,,,
261,1069578,522,0.1596314775373228,0.0,0.9413919413919414,0.1670575854741529,1.0,1.0,,
262,1073676,524,0.15975922774412377,0.0,0.9370629370629371,,,,,
263,1077774,526,0.16820405100310032,0.0,0.935361216730038,,,,,
264,1081872,528,0.15105163975822244,0.0,0.9609929078014184,,,,,
265,1085970,530,0.16014527657921035,0.0,0.9545454545454546,,,,,
266,1090068,532,0.16412651034526177,0.0,0.9397163120567376,,,,,
267,1094166,534,0.1506570036306915,0.0,0.9479166666666666,,,,,
268,1098264,536,0.16470767105007242,0.0,0.9120879120879121,,,,,
269,1102362,538,0.15246751486583787,0.0,0.9710144927536232,,,,,
270,1106460,540,0.16073427228881387,0.0,0.9298245614035088,,,,,
271,1110558,542,0.16122596875880474,0.0,0.954225352112676,,,,,
272,1114656,544,0.15900115629864187,0.0,0.9496402877697842,,,,,
273,1118754,546,0.16046668826329438,0.0,0.9496402877697842,,,,,
274,1122852,548,0.15837886618397323,0.0,0.9363957597173145,,,,,
275,1126950,550,0.15413939359833603,0.0,0.9413919413919414,,,,,
276,1131048,552,0.15569384465974423,0.0,0.9448275862068966,,,,,
277,1135146,554,0.16073338754957778,0.0,0.9496402877697842,,,,,
278,1139244,556,0.16389992169123654,0.0,0.9230769230769231,,,,,
279,1143342,558,0.1552964261092291,0.0,0.9632352941176471,,,,,
280,1147440,560,0.1620970439155518,0.0,0.9612676056338029,,,,,
281,1151538,562,0.15426062427696235,0.0,0.9389830508474576,,,,,
282,1155636,564,0.15526995860318238,0.0,0.9468085106382979,,,,,
283,1159734,566,0.15655781587881307,0.0,0.9257950530035336,,,,,
284,1163832,568,0.16040279015744613,0.0,0.9191176470588235,,,,,
285,1167930,570,0.1598496031242212,0.0,0.9163636363636364,,,,,
286,1172028,572,0.166110209988052,0.0,0.9154411764705882,,,,,
287,1176126,574,0.15740891204281843,0.0,0.8924731182795699,,,,,
288,1180224,576,0.15536279032589473,0.0,0.9436619718309859,,,,,
289,1184322,578,0.16250898984039108,0.0,0.9381443298969072,,,,,
290,1188420,580,0.15419943177641549,0.0,0.9551724137931035,,,,,
291,1192518,582,0.15939745792339985,0.0,0.9434628975265018,,,,,
292,1196616,584,0.1538007459304644,0.0,0.9413793103448276,,,,,
293,1200714,586,0.14788906864067514,0.0,0.9536423841059603,,,,,
294,1204812,588,0.1641505565574598,0.0,0.9195804195804196,,,,,
295,1208910,590,0.15728923971013012,0.0,0.9528985507246377,,,,,
296,1213008,592,0.1611061750690211,0.0,0.9452554744525548,,,,,
297,1217106,594,0.15985415106781695,0.0,0.9632352941176471,,,,,
298,1221204,596,0.16272470603293884,0.0,0.9377289377289377,,,,,
299,1225302,598,0.1626909753099585,0.0,0.9217081850533808,,,,,
300,1229400,600,0.15950069009091533,0.0,0.9375,,,,,
301,1233498,602,0.1608248178663965,0.0,0.9473684210526315,,,,,
302,1237596,604,0.15784693811771772,0.0,0.9379310344827586,,,,,
303,1241694,606,0.16405827890739316,0.0,0.9413919413919414,,,,,
304,1245792,608,0.159707422442041,0.0,0.953405017921147,,,,,
305,1249890,610,0.16110193757073926,0.0,0.9326241134751773,,,,,
306,1253988,612,0.16452806195441128,0.0,0.9401408450704225,,,,,
307,1258086,614,0.157105748693036,0.0,0.9612676056338029,,,,,
308,1262184,616,0.15178340836594945,0.0,0.9525547445255474,,,,,
309,1266282,618,0.15066065966293335,0.0,0.9651567944250871,,,,,
310,1270380,620,0.15839832171042717,0.0,0.9397163120567376,,,,,
311,1274478,622,0.16452223620933165,0.0,0.9431818181818182,,,,,
312,1278576,624,0.15148470490113286,0.0,0.9501661129568106,,,,,
313,1282674,626,0.1597590119369226,0.0,0.9471830985915493,0.14438943360400752,0.5,0.8333333333333334,,
314,1286772,628,0.15557876898475695,0.0,0.9523809523809523,,,,,
315,1290870,630,0.16143709857216465,0.0,0.942652329749104,,,,,
316,1294968,632,0.1572391939923746,0.0,0.9428571428571428,,,,,
317,1299066,634,0.15762066022528876,0.0,0.9392857142857143,,,,,
318,1303164,636,0.16349694642139698,0.0,0.9548611111111112,,,,,
319,1307262,638,0.1575847199587997,0.0,0.9479553903345725,,,,,
320,1311360,640,0.15957815650131918,0.0,0.9222614840989399,,,,,
321,1315458,642,0.15025928348797116,0.0,0.9477611940298507,,,,,
322,1319556,644,0.15693663970824795,0.0,0.9358108108108109,,,,,
323,1323654,646,0.160537499240809,0.0,0.9515570934256056,,,,,
324,1327752,648,0.15244939593104437,0.0,0.9417808219178082,,,,,
325,1331850,650,0.1595690152389186,0.0,0.9454545454545454,,,,,
326,1335948,652,0.16021538080805448,0.0,0.9370629370629371,,,,,
327,1340046,654,0.15549889676178996,0.0,0.9537366548042705,,,,,
328,1344144,656,0.15822559223683258,0.0,0.9611307420494699,,,,,
329,1348242,658,0.154782313313571,0.0,0.9574468085106383,,,,,
330,1352340,660,0.15684565088439162,0.0,0.9377162629757786,,,,,
331,1356438,662,0.1586691716693848,0.0,0.9464285714285714,,,,,
332,1360536,664,0.15427544134784,0.0,0.9323843416370107,,,,,
333,1364634,666,0.15583345495700318,0.0,0.9609929078014184,,,,,
334,1368732,668,0.1591516372768343,0.0,0.9390681003584229,,,,,
335,1372830,670,0.15489188150891028,0.0,0.9480968858131488,,,,,
336,1376928,672,0.150515623777087,0.0,0.9460431654676259,,,,,
337,1381026,674,0.15609976356715938,0.0,0.9436619718309859,,,,,
338,1385124,676,0.16206394525699058,0.0,0.9305555555555556,,,,,
339,1389222,678,0.1471768885222799,0.0,0.9675090252707581,,,,,
340,1393320,680,0.15447371377281474,0.0,0.96,,,,,
341,1397418,682,0.1570543949724535,0.0,0.9456521739130435,,,,,
342,1401516,684,0.15903382710454325,0.0,0.9436619718309859,,,,,
343,1405614,686,0.15578837935088846,0.0,0.927797833935018,,,,,
344,1409712,688,0.16346620217891086,0.0,0.9532374100719424,,,,,
345,1413810,690,0.16010053535173097,0.0,0.9368421052631579,,,,,
346,1417908,692,0.15775611529642786,0.0,0.9253731343283582,,,,,
347,1422006,694,0.1566207189405307,0.0,0.9368421052631579,,,,,
348,1426104,696,0.16308824432215246,0.0,0.9496402877697842,,,,,
349,1430202,698,0.15173974078715163,0.0,0.9252669039145908,,,,,
350,1434300,700,0.1527566956379514,0.0,0.9457627118644067,,,,,
351,1438398,702,0.14922490898036897,0.0,0.9565217391304348,,,,,
352,1442496,704,0.152686874719744,0.0,0.9642857142857143,,,,,
353,1446594,706,0.15453160286855067,0.0,0.9531772575250836,,,,,
354,1450692,708,0.15388858760629048,0.0,0.9578947368421052,,,,,
355,1454790,710,0.15621373441601874,0.0,0.9415807560137457,,,,,
356,1458888,712,0.15190714174999637,0.0,0.9448529411764706,,,,,
357,1462986,714,0.1602119223011402,0.0,0.956989247311828,,,,,
358,1467084,716,0.15200606546967468,0.0,0.9623287671232876,,,,,
359,1471182,718,0.15907885297319485,0.0,0.9379562043795621,,,,,
360,1475280,720,0.1503651385105581,0.0,0.968421052631579,,,,,
361,1479378,722,0.1561947498429065,0.0,0.9446494464944649,,,,,
362,1483476,724,0.14721467215787737,0.0,0.9480968858131488,,,,,
363,1487574,726,0.15222342854131535,0.0,0.9584775086505191,,,,,
364,1491672,728,0.1534540643077032,0.0,0.9475524475524476,,,,,
365,1495770,730,0.15805431849118978,0.0,0.9415807560137457,0.14067330458709354,1.0,1.0,,
366,1499868,732,0.15463203539042136,0.0,0.9632352941176471,,,,,
367,1503966,734,0.1560013440214511,0.0,0.9581881533101045,,,,,
368,1508064,736,0.15692021673655715,0.0,0.9614035087719298,,,,,
369,1512162,738,0.16434946717353038,0.0,0.922509225092251,,,,,
370,1516260,740,0.15715813795836223,0.0,0.9586206896551724,,,,,
371,1520358,742,0.16007961231045048,0.0,0.9128919860627178,,,,,
372,1524456,744,0.16465318082171437,0.0,0.9169811320754717,,,,,
373,1528554,746,0.1531922069200891,0.0,0.9550173010380623,,,,,
374,1532652,748,0.15009344498231053,0.0,0.9480968858131488,,,,,
375,1536750,750,0.15777054359100617,0.0,0.9311594202898551,,,,,
376,1540848,752,0.16346805912780452,0.0,0.9537366548042705,,,,,
377,1544946,754,0.15958146713131555,0.0,0.9532374100719424,,,,,
378,1549044,756,0.15606380853519428,0.0,0.9494584837545126,,,,,
379,1553142,758,0.1584414527393545,0.0,0.9354838709677419,,,,,
380,1557240,760,0.1559977977946918,0.0,0.9528985507246377,,,,,
381,1561338,762,0.159711018333875,0.0,0.95,,,,,
382,1565436,764,0.15475956715384254,0.0,0.9575971731448764,,,,,
383,1569534,766,0.1571217124238074,0.0,0.9562043795620438,,,,,
384,1573632,768,0.15093863872406843,0.0,0.9321428571428572,,,,,
385,1577730,770,0.1550006855588043,0.0,0.9554794520547946,,,,,
386,1581828,772,0.15393402353614774,0.0,0.9571428571428572,,,,,
387,1585926,774,0.1555288548077705,0.0,0.9565217391304348,,,,,
388,1590024,776,0.16055303162547388,0.0,0.9399293286219081,,,,,
389,1594122,778,0.1569764906213073,0.0,0.9335664335664335,,,,,
390,1598220,780,0.14838642902347143,0.0,0.9448275862068966,,,,,
391,1602318,782,0.15313808900877168,0.0,0.9345454545454546,,,,,
392,1606416,784,0.15466740441873744,0.0,0.9469964664310954,,,,,
393,1610514,786,0.14953917478701026,0.0,0.9616724738675958,,,,,
394,1614612,788,0.15876194200391136,0.0,0.9330985915492958,,,,,
395,1618710,790,0.15524474872596059,0.0,0.9705882352941176,,,,,
396,1622808,792,0.16286813010984028,0.0,0.9163636363636364,,,,,
397,1626906,794,0.1608741061148267,0.0,0.9233449477351916,,,,,
398,1631004,796,0.16620778699582375,0.0,0.9,,,,,
399,1635102,798,0.15723333223636127,0.0,0.9420289855072463,,,,,
400,1639200,800,0.15530961971339477,0.0,0.9577464788732394,,,,,
