step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
207,848286,414,0.10956459806499286,0.0,0.9352226720647774,,,,,
208,852384,416,0.0911821431670132,0.0,0.9362745098039216,,,,,
209,856482,418,0.10347356659260273,0.0,0.9427312775330396,,,,,
210,860580,420,0.10268848899514733,0.0,0.9112149532710281,,,,,
211,864678,422,0.0929458343928877,0.0,0.93,,,,,
212,868776,424,0.08110315209463255,0.0,0.9387755102040817,,,,,
213,872874,426,0.09542470044985549,0.0,0.9108910891089109,,,,,
214,876972,428,0.1047625078064558,0.0,0.9107981220657277,0.10968390546014262,1.0,1.0,,
215,881070,430,0.10883537417502957,0.0,0.9395348837209302,,,,,
216,885168,432,0.11042295013551617,0.0,0.933920704845815,,,,,
217,889266,434,0.11323969633593428,0.0,0.9322709163346613,,,,,
218,893364,436,0.09705442844725334,0.0,0.933920704845815,,,,,
219,897462,438,0.10210402771673333,0.0,0.9539170506912442,,,,,
220,901560,440,0.09301911993841026,0.0,0.9330143540669856,,,,,
221,905658,442,0.10667884828859242,0.0,0.9311926605504587,,,,,
222,909756,444,0.10597321496589117,0.0,0.9285714285714286,,,,,
223,913854,446,0.09935420197674204,0.0,0.9586776859504132,,,,,
224,917952,448,0.09981237254874897,0.0,0.9049773755656109,,,,,
225,922050,450,0.10113859302235004,0.0,0.9224137931034483,,,,,
226,926148,452,0.09879091932288006,0.0,0.9519650655021834,,,,,
227,930246,454,0.09850904582588507,0.0,0.9537815126050421,,,,,
228,934344,456,0.11549234438287723,0.0,0.944954128440367,,,,,
229,938442,458,0.11866710055959463,0.0,0.9316239316239316,,,,,
230,942540,460,0.10545191551272484,0.0,0.944206008583691,,,,,
231,946638,462,0.08595692896622928,0.0,0.961038961038961,,,,,
232,950736,464,0.09992638608580658,0.0,0.9354838709677419,,,,,
233,954834,466,0.10463755316376275,0.0,0.92,,,,,
234,958932,468,0.10133582970543158,0.0,0.9251101321585903,,,,,
235,963030,470,0.09119927582702614,0.0,0.9404255319148936,,,,,
236,967128,472,0.09818195042216904,0.0,0.95260663507109,,,,,
237,971226,474,0.11050166211665047,0.0,0.9353448275862069,,,,,
238,975324,476,0.09545621819038495,0.0,0.9311926605504587,,,,,
239,979422,478,0.1022682196646921,0.0,0.9311926605504587,,,,,
240,983520,480,0.09965506298434232,0.0,0.9634703196347032,,,,,
241,987618,482,0.08057838157819285,0.0,0.9267015706806283,,,,,
242,991716,484,0.09059227098359138,0.0,0.9299065420560748,,,,,
243,995814,486,0.11257890729156089,0.0,0.9338842975206612,,,,,
244,999912,488,0.10546305963441183,0.0,0.9464285714285714,,,,,
245,1004010,490,0.10062239349055731,0.0,0.9631147540983607,,,,,
246,1008108,492,0.1026151964306698,0.0,0.9585253456221198,,,,,
247,1012206,494,0.09979172359108408,0.0,0.9567099567099567,,,,,
248,1016304,496,0.09636985429958923,0.0,0.9454545454545454,,,,,
249,1020402,498,0.10062581718014585,0.0,0.9227467811158798,,,,,
250,1024500,500,0.08591272542933549,0.0,0.9366515837104072,,,,,
251,1028598,502,0.10088903889582512,0.0,0.9423076923076923,,,,,
252,1032696,504,0.08467195648847578,0.0,0.9371980676328503,,,,,
253,1036794,506,0.08047764624785331,0.0,0.9768518518518519,,,,,
254,1040892,508,0.10344493822600412,0.0,0.9436619718309859,,,,,
255,1044990,510,0.10620138740769823,0.0,0.9272727272727272,,,,,
256,1049088,512,0.10427423751388276,0.0,0.9475982532751092,,,,,
257,1053186,514,0.08621365027879926,0.0,0.9579439252336449,,,,,
258,1057284,516,0.09654549234939885,0.0,0.9493087557603687,,,,,
259,1061382,518,0.11428917707267644,0.0,0.9409282700421941,,,,,
260,1065480,520,0.08760076958365279,0.0,0.9579439252336449,,,,,
261,1069578,522,0.09559032328203135,0.0,0.9428571428571428,,,,,
262,1073676,524,0.08112591537738206,0.0,0.9494949494949495,,,,,
263,1077774,526,0.08420333276124777,0.0,0.9695431472081218,,,,,
264,1081872,528,0.08781997622427799,0.0,0.9357798165137615,,,,,
265,1085970,530,0.09731141524073705,0.0,0.9436619718309859,,,,,
266,1090068,532,0.10311097482835342,0.0,0.9508928571428571,,,,,
267,1094166,534,0.1048352747247864,0.0,0.9388646288209607,,,,,
268,1098264,536,0.11542235763110709,0.0,0.9406392694063926,,,,,
269,1102362,538,0.09647418722223222,0.0,0.9383259911894273,,,,,
270,1106460,540,0.10210599431195869,0.0,0.9429824561403509,,,,,
271,1110558,542,0.1081425530671029,0.0,0.9325396825396826,,,,,
272,1114656,544,0.09987829551969318,0.0,0.9521531100478469,,,,,
273,1118754,546,0.0941877976332604,0.0,0.9439252336448598,,,,,
274,1122852,548,0.11031394287024082,0.0,0.9523809523809523,,,,,
275,1126950,550,0.09181510960326997,0.0,0.9545454545454546,,,,,
276,1131048,552,0.07695368058665963,0.0,0.9468599033816425,,,,,
277,1135146,554,0.1166334667328881,0.0,0.9282296650717703,,,,,
278,1139244,556,0.08589081626638449,0.0,0.9211822660098522,,,,,
279,1143342,558,0.08952010609501422,0.0,0.9264069264069265,,,,,
280,1147440,560,0.0901967391718296,0.0,0.9362745098039216,,,,,
281,1151538,562,0.11984489707048401,0.0,0.9361702127659575,,,,,
282,1155636,564,0.10334373763848936,0.0,0.9527896995708155,,,,,
283,1159734,566,0.09600976869839534,0.0,0.9439252336448598,,,,,
284,1163832,568,0.09856017282204646,0.0,0.9033816425120773,,,,,
285,1167930,570,0.08783124916054758,0.0,0.9656652360515021,0.10567675448262014,1.0,1.0,,
286,1172028,572,0.10783796882557078,0.0,0.9385964912280702,,,,,
287,1176126,574,0.08534691328201105,0.0,0.9611650485436893,,,,,
288,1180224,576,0.09081327086895066,0.0,0.9514563106796117,,,,,
289,1184322,578,0.08630178220078888,0.0,0.9485981308411215,,,,,
290,1188420,580,0.0912684972788589,0.0,0.9056603773584906,,,,,
291,1192518,582,0.08423432716895479,0.0,0.9519230769230769,,,,,
292,1196616,584,0.09176072681062228,0.0,0.9166666666666666,,,,,
293,1200714,586,0.09043407886823701,0.0,0.9158878504672897,,,,,
294,1204812,588,0.10650127514669637,0.0,0.9014084507042254,,,,,
295,1208910,590,0.08824154228319413,0.0,0.958904109589041,,,,,
296,1213008,592,0.08456624679744827,0.0,0.9411764705882353,,,,,
297,1217106,594,0.09242295804755112,0.0,0.9409090909090909,,,,,
298,1221204,596,0.07323467642264898,0.0,0.9603960396039604,,,,,
299,1225302,598,0.08722556544992209,0.0,0.966824644549763,,,,,
300,1229400,600,0.08622131236197797,0.0,0.9493087557603687,,,,,
301,1233498,602,0.08101622792170188,0.0,0.9528795811518325,,,,,
302,1237596,604,0.0856826139560404,0.0,0.9383886255924171,,,,,
303,1241694,606,0.09287698196640214,0.0,0.9563106796116505,,,,,
304,1245792,608,0.09854493293982575,0.0,0.9523809523809523,,,,,
305,1249890,610,0.09393950694254422,0.0,0.9414893617021277,,,,,
306,1253988,612,0.10254058006828151,0.0,0.9336099585062241,,,,,
307,1258086,614,0.10274230240465533,0.0,0.9307359307359307,,,,,
308,1262184,616,0.09066231718126254,0.0,0.9259259259259259,,,,,
309,1266282,618,0.10573020262406935,0.0,0.932806324110672,,,,,
310,1270380,620,0.09663788913930196,0.0,0.9213973799126638,,,,,
311,1274478,622,0.08327234839213653,0.0,0.925,,,,,
312,1278576,624,0.09531835539103425,0.0,0.9360730593607306,,,,,
313,1282674,626,0.07619434526011483,0.0,0.970873786407767,,,,,
314,1286772,628,0.10722494789726662,0.0,0.9073170731707317,,,,,
315,1290870,630,0.10133076324279841,0.0,0.9383259911894273,,,,,
316,1294968,632,0.08686643939636043,0.0,0.9432989690721649,,,,,
317,1299066,634,0.08980312033356597,0.0,0.9631336405529954,,,,,
318,1303164,636,0.08799200018265324,0.0,0.9444444444444444,,,,,
319,1307262,638,0.09239644763318486,0.0,0.954954954954955,,,,,
320,1311360,640,0.0883267277233927,0.0,0.9095238095238095,,,,,
321,1315458,642,0.08985334193206268,0.0,0.9234449760765551,,,,,
322,1319556,644,0.09952624105308297,0.0,0.9508928571428571,,,,,
323,1323654,646,0.08784292374795961,0.0,0.9411764705882353,,,,,
324,1327752,648,0.10111961506545483,0.0,0.9491525423728814,,,,,
325,1331850,650,0.0654221544120237,0.0,0.958974358974359,,,,,
326,1335948,652,0.10659011270083735,0.0,0.9315068493150684,,,,,
327,1340046,654,0.10062044710848682,0.0,0.9469026548672567,,,,,
328,1344144,656,0.08553184490808582,0.0,0.9533678756476683,,,,,
329,1348242,658,0.08523212019338117,0.0,0.9372197309417041,,,,,
330,1352340,660,0.08425195272691038,0.0,0.9487179487179487,,,,,
331,1356438,662,0.09694929527200859,0.0,0.9327731092436975,,,,,
332,1360536,664,0.07916311765265249,0.0,0.9408866995073891,,,,,
333,1364634,666,0.10396627250202123,0.0,0.9439252336448598,,,,,
334,1368732,668,0.09012599169907284,0.0,0.9255813953488372,,,,,
335,1372830,670,0.10317955384098432,0.0,0.9395348837209302,,,,,
336,1376928,672,0.0964991214407342,0.0,0.9389671361502347,,,,,
337,1381026,674,0.10135780641526579,0.0,0.9342105263157895,,,,,
338,1385124,676,0.09544588772081887,0.0,0.9333333333333333,,,,,
339,1389222,678,0.08298288702787715,0.0,0.9523809523809523,,,,,
340,1393320,680,0.08458724360356043,0.0,0.9222797927461139,,,,,
341,1397418,682,0.09223195310768256,0.0,0.9432314410480349,,,,,
342,1401516,684,0.0820014934554816,0.0,0.9433962264150944,,,,,
343,1405614,686,0.08821161504237716,0.0,0.9308755760368663,,,,,
344,1409712,688,0.08431694678722029,0.0,0.9333333333333333,,,,,
345,1413810,690,0.08501523684190028,0.0,0.968609865470852,,,,,
346,1417908,692,0.09359857162949858,0.0,0.9471544715447154,,,,,
347,1422006,694,0.07575562343116027,0.0,0.9481132075471698,,,,,
348,1426104,696,0.0951738920049807,0.0,0.9259259259259259,,,,,
349,1430202,698,0.08484143936238499,0.0,0.9534883720930233,,,,,
350,1434300,700,0.09717022588950758,0.0,0.9424778761061947,,,,,
351,1438398,702,0.09721934827460307,0.0,0.9380165289256198,,,,,
352,1442496,704,0.09327002225568494,0.0,0.9506726457399103,,,,,
353,1446594,706,0.07571172236328597,0.0,0.9543147208121827,,,,,
354,1450692,708,0.09357127031715774,0.0,0.9532710280373832,,,,,
355,1454790,710,0.08454559113420726,0.0,0.9403669724770642,,,,,
356,1458888,712,0.08128194720958258,0.0,0.9375,0.15910268733117242,1.0,1.0,,
357,1462986,714,0.10338899360607809,0.0,0.9347826086956522,,,,,
358,1467084,716,0.08878456956857567,0.0,0.9423076923076923,,,,,
359,1471182,718,0.08939798499830486,0.0,0.9574468085106383,,,,,
360,1475280,720,0.1068995645793645,0.0,0.9271255060728745,,,,,
361,1479378,722,0.08692477507975778,0.0,0.9457013574660633,,,,,
362,1483476,724,0.09243214127875478,0.0,0.9434782608695652,,,,,
363,1487574,726,0.08661018481110799,0.0,0.9455445544554455,,,,,
364,1491672,728,0.09425671199139052,0.0,0.9213973799126638,,,,,
365,1495770,730,0.08887448033470648,0.0,0.944954128440367,,,,,
366,1499868,732,0.07896642067504095,0.0,0.956989247311828,,,,,
367,1503966,734,0.10189986163552882,0.0,0.9442231075697212,,,,,
368,1508064,736,0.09568436474173474,0.0,0.9783549783549783,,,,,
369,1512162,738,0.08959371916258192,0.0,0.9515418502202643,,,,,
370,1516260,740,0.08987349190532348,0.0,0.9319148936170213,,,,,
371,1520358,742,0.07818853019826501,0.0,0.9481865284974094,,,,,
372,1524456,744,0.08799769832881993,0.0,0.9406392694063926,,,,,
373,1528554,746,0.07838130732374103,0.0,0.9425837320574163,,,,,
374,1532652,748,0.09458439730857945,0.0,0.9452054794520548,,,,,
375,1536750,750,0.06963195852380902,0.0,0.9308510638297872,,,,,
376,1540848,752,0.09676034290614408,0.0,0.960352422907489,,,,,
377,1544946,754,0.07409459522615672,0.0,0.9390862944162437,,,,,
378,1549044,756,0.10218910923852743,0.0,0.9567099567099567,,,,,
379,1553142,758,0.07395924551931929,0.0,0.9468085106382979,,,,,
380,1557240,760,0.09825660521785717,0.0,0.9568965517241379,,,,,
381,1561338,762,0.08656248381167492,0.0,0.967479674796748,,,,,
382,1565436,764,0.09539546124954118,0.0,0.9464285714285714,,,,,
383,1569534,766,0.08873467441816849,0.0,0.9292452830188679,,,,,
384,1573632,768,0.09747862587147119,0.0,0.9414225941422594,,,,,
385,1577730,770,0.10935394964085664,0.0,0.9364406779661016,,,,,
386,1581828,772,0.1066458824919819,0.0,0.9435483870967742,,,,,
387,1585926,774,0.07903612552631825,0.0,0.9310344827586207,,,,,
388,1590024,776,0.0888198966475316,0.0,0.9428571428571428,,,,,
389,1594122,778,0.07483256080766221,0.0,0.9424083769633508,,,,,
390,1598220,780,0.08380247892969639,0.0,0.9452054794520548,,,,,
391,1602318,782,0.088306587671128,0.0,0.9282296650717703,,,,,
392,1606416,784,0.09532971168096391,0.0,0.9463414634146341,,,,,
393,1610514,786,0.08544184909563238,0.0,0.945,,,,,
394,1614612,788,0.08780376707801382,0.0,0.9318181818181818,,,,,
395,1618710,790,0.08518776453967386,0.0,0.9497716894977168,,,,,
396,1622808,792,0.08863688832942193,0.0,0.9555555555555556,,,,,
397,1626906,794,0.0787255636323978,0.0,0.9468599033816425,,,,,
398,1631004,796,0.0821617192001366,0.0,0.9811320754716981,,,,,
399,1635102,798,0.0763519337829809,0.0,0.9479166666666666,,,,,
400,1639200,800,0.09258359968460889,0.0,0.9683257918552036,,,,,
401,1643298,802,0.10013201418897169,0.0,0.95,,,,,
402,1647396,804,0.08256677339534292,0.0,0.9375,,,,,
